careerPageURL,component--field-formatter href,provide-styling src,identifier-label,component--field-formatter,component--field-formatter href 2,component--field-formatter 5,component--field-formatter href 3,component--field-formatter 6,component--field-formatter 7,component--field-formatter 8,component--field-formatter href 4,component--field-formatter 9,component--field-formatter href 5,component--field-formatter 10,component--field-formatter 11,component--field-formatter href 6,component--field-formatter 12,accent,accent href,accent 2,accent href 2,accent 3,accent href 3,accent 4,accent href 4,accent 5,accent href 5,accent 6,accent href 6,accent 7,accent href 7,component--field-formatter 14,component--field-formatter 15,component--field-formatter href 7
,https://www.crunchbase.com/organization/colossyan,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/xm0s2l0tjcys2mkxsa7r",Colossyan,www.colossyan.com,https://www.colossyan.com,"Feb 6, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/colossyan,—,"Colossyan enables users to create videos from text using AI and is focused on Learning & Development (L&D) creators. Colossyan sidesteps the traditional video creation process, removing the need for cameras, studios, and conventional actors. Colossyan''s approach cuts down the time necessary to create videos from weeks to minutes. The company is dedicated to advancing the Colossyan platform, transforming it from a mere video creation tool into a comprehensive solution that facilitates interactive and engaging learning experiences.","$28,179,350",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/colossyan,$10M to $50M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00010000,2020,51-100,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/colossyan,",,,,,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Audio,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/audio,Generative AI,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/generative-ai,Media and Entertainment,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/media-and-entertainment,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Wilmington,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/wilmington-delaware,Delaware,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/delaware-united-states,"Colossyan specializes in AI video for workplace learning, empowering users to generate videos from text through AI technology.",710,https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/710
,https://www.crunchbase.com/organization/exafunction,,Codeium,codeium.com,https://codeium.com,"Jan 30, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/exafunction,—,"Codeium optimizes deep learning inference workload, delivering up to a 10x improvement in resource utilization and cost. It connects customers to the company’s managed service or deploys Exafunction’s software in a Kubernetes cluster. The company's technology dynamically allocates resources, moving computation onto “cost-effective hardware” such as spot instances when available. Exafunction uses virtualization to run AI workloads even when the hardware is scarce, ostensibly leading to higher utilization rates while lowering costs.

Exafunction was founded in 2021 and is based in San Jose, California.","$93,000,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/exafunction,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2021,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/exafunction,",,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Enterprise Applications,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise-applications,Machine Learning,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/machine-learning,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,Mountain View,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/mountain-view-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,"Codeium optimizes your deep learning inference workload, delivering up to a 10x improvement in resource utilization and cost.",736,https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/736
,https://www.crunchbase.com/organization/tavus,,Tavus,www.tavus.io/,https://www.tavus.io,"Aug 29, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/tavus,—,Tavus is an AI video cloning platform that creates hundreds of unique personalized videos in seconds.,"$24,100,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/tavus,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2020,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/tavus,",,,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Developer Platform,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/developer-platform,Generative AI,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/generative-ai,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Video,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/video,San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,Tavus is a developer of a video personalization platform.,737,https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/737
,https://www.crunchbase.com/organization/endor-labs,,Endor Labs,www.endorlabs.com,https://www.endorlabs.com,"Aug 3, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/endor-labs,—,"Endor Labs assists developers in adopting safe Open Source Software (OSS) to accelerate development while spending less time addressing security concerns. Its Dependency Lifecycle Management Platform is intended to address the weakest link in software supply chain security: the enterprise's ungoverned sprawl of open-source software.

The company's engineering team includes 7 PhDs and senior engineers from Meta, Uber, Amazon, and Microsoft. Endor Labs was founded by industry veterans Varun Badhwar and Dimitri Stiliadis, with funding from Lightspeed and Dell Technologies Capital and executives from Palo Alto Networks, Zscaler, Zoom, Google, and others.","$95,000,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/endor-labs,$10M to $50M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00010000,2021,51-100,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/endor-labs,",,,",Developer Platform,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/developer-platform,Open Source,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/open-source,Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/security-4c60,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,Palo Alto,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/palo-alto-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,Endor Labs offers a dependency lifecycle management tool that facilitates the security and maintenance of open-source software.,763,https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/763
,https://www.crunchbase.com/organization/enfabrica,,Enfabrica,enfabrica.net,https://enfabrica.net,"Sep 12, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/enfabrica,—,"Enfabrica develops groundbreaking hardware, software, and system technologies that solve the critical bottlenecks in the next generation. It designs networking chips to handle AI workloads, allowing businesses to get upgraded and advanced information technology solutions to tackle modern problems.","$125,000,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/enfabrica,$10M to $50M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00010000,2019,51-100,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/enfabrica,",,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,,,Mountain View,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/mountain-view-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,"Enfabrica develops hardware, software, and system technologies to resolve blockages in computing workloads.",877,https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/877
,https://www.crunchbase.com/organization/protect-ai,,Protect AI,protectai.com,https://protectai.com,"Jul 26, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/protect-ai,—,Protect AI is a cybersecurity business that specializes in protecting machine learning and artificial intelligence platforms. You can deliver secure and legally compliant ML models and AI apps by using Protect AI to execute security scans on your ML lifecycle.,"$48,500,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/protect-ai,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,2022,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/protect-ai,",,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Machine Learning,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/machine-learning,Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/security-4c60,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,Seattle,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/seattle-washington,Washington,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/washington-united-states,Protect AI offers a cybersecurity platform that specializes in protecting machine learning models and artificial intelligence systems.,888,https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/888
,https://www.crunchbase.com/organization/anomalo,,Anomalo,www.anomalo.com,https://www.anomalo.com,"Jan 23, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/anomalo,—,Anomalo allows users to continuously inspect and validate the data coming into their warehouses.,"$71,950,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/anomalo,$10M to $50M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00010000,2018,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/anomalo,",",Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,,,,,,Palo Alto,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/palo-alto-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,Anomalo allows users to continuously inspect and validate the data coming into their warehouses.,"1,006",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/1006
,https://www.crunchbase.com/organization/vicarius,,Vicarius,vicarius.io,https://vicarius.io,"Jan 17, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/vicarius,—,"Vicarius helps Security and IT teams protect their most critical apps and assets against software exploitation through vRx, a consolidated end-to-end vulnerability remediation platform that combines discovery, prioritization, and mitigation in a single platform. Backed by tier-one Silicon Valley investors, Vicarius was founded by security experts on a mission to provide problem-solving remediation solutions that proactively reduce risk wherever assets reside. Effortlessly find and eliminate threats while reducing the strain on internal security resources, freeing up personnel to focus on other mission-critical tasks without sacrificing security. Get started for free today or learn more at https://vicarius.io

Vicarius was founded in 2016 by three entrepreneurs from the information-security industry and operates from headquarters in New York and Tel Aviv.","$57,755,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/vicarius,$10M to $50M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00010000,"May 23, 2016",11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/vicarius,",,,,,",B2B,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/b2b,Cloud Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cloud-security-db34,Cyber Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cyber-security,Enterprise,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise,Enterprise Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise-software,New York,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-york-new-york,New York,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-york-united-states,Vicarius develops a vulnerability remediation platform to help teams protect their apps and assets against software exploitation.,"1,115",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/1115
,https://www.crunchbase.com/organization/calypso-ai,,Calypso AI,www.calypsoai.com,https://www.calypsoai.com,"Dec 20, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/calypso-ai,—,"Calypso AI focuses on securing enterprises that use AI and Machine Language, It helps to defend against adversarial machine learning attacks. CalypsoAI software is relied upon to give the ground truth of AI performance, reliability, and security.","$38,200,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/calypso-ai,$500M to $1B,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00500000,2018,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/calypso-ai,",,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Cyber Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cyber-security,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Machine Learning,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/machine-learning,,,Washington,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/washington-district-of-columbia,District of Columbia,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/district-of-columbia-united-states,Calypso AI provides a platform that allows organizations to accelerate their use of AI technologies.,"1,214",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/1214
,https://www.crunchbase.com/organization/upwind-security,,Upwind Security,www.upwind.io,https://www.upwind.io,"Sep 5, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/upwind-security,—,"Upwind is the runtime-powered CNAPP that leverages runtime data to secure your cloud infrastructure. Upwind helps you mitigate the risks that actually matter, identify the root causes of threats in minutes, and respond with context and automation. This allows you to protect everything you run in the cloud in one centralized platform, whose capabilities include CSPM, CIEM, CWPP, CDR, API security, vulnerability management, threat detection and response, and severless and container security. In short, Upwind gives you consolidated cloud security using eBPF-based runtime-to-cloud analysis with context from CI/CD events, git/code changes, and audit logs, all in one centralized CNAPP.","$78,000,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/upwind-security,$10M to $50M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00010000,2022,51-100,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/upwind-security,",,,,",Cloud Infrastructure,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cloud-infrastructure,Cloud Management,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cloud-management,Cloud Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cloud-security-db34,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,Upwind is the runtime-powered CNAPP that leverages runtime data to secure your cloud infrastructure.,"1,224",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/1224
,https://www.crunchbase.com/organization/duplocloud,,DuploCloud,duplocloud.com,https://duplocloud.com,"Nov 29, 2023",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/duplocloud,—,"DuploCloud is a DevOps platform that allows us to run hundreds of workloads in the cloud. The company is a developer of a no-code development or low-code development operations platform designed to build and operate applications on the edge in a seamless manner. The company's platform provides a unified platform for cloud automation with built-in security and compliance, as well as frictionless data migration, allowing businesses to automate operational workflows and compliance standards.","$49,500,000",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/duplocloud,$1M to $10M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00001000,Jan 2018,51-100,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/duplocloud,",,,,,",Cloud Computing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cloud-computing,Compliance,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/compliance-da6d,Developer APIs,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/developer-apis,DevOps,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/devops-ee16,IT Infrastructure,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/it-infrastructure,San Jose,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-jose-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,DevOps-as-a-Service. No-code and low-code infrastructure automation for cloud security and compliance.,"1,306",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/1306
,https://www.crunchbase.com/organization/entos-844f,,Iambic Therapeutics,www.iambic.ai,https://www.iambic.ai,"Apr 24, 2024",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/last_funding_at/entos-844f,—,"Iambic Therapeutics is disrupting the therapeutics landscape with its unique AI-driven drug-discovery platform. Iambic has assembled a world-class team that unites pioneering AI experts and experienced drug hunters with strong track records of success in delivering clinically validated therapeutics. The Iambic platform has been demonstrated to deliver high-quality, differentiated therapeutics to clinic with unprecedented speed and across multiple target classes and mechanisms of action. The Iambic team is advancing an internal pipeline of clinical assets to address urgent unmet patient needs. Learn more about the Iambic team, platform, and pipeline at iambic.ai.","$179,874,991",https://www.crunchbase.com/search/funding_rounds/field/organization.companies/funding_total/entos-844f,$10M to $50M,https://www.crunchbase.com/search/organizations/field/organization.companies/revenue_range/r_00010000,2019,51-100,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/entos-844f,",,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Machine Learning,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/machine-learning,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,Therapeutics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/therapeutics,,,San Diego,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-diego-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,Iambic Therapeutics is disrupting the therapeutics landscape with its unique AI-driven drug-discovery platform.,"1,344",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/1344
